age,feh,gaia_id
8.57,-0.22,4327211818812684160
10.5,-0.21,1158237991220254080
6.34,-0.72,4420185628701718272
7.45,-0.6,4330583127621344384
9.87,-0.24,4327216869694248448
4.26,0.16,4050346849542413440
8.7,-0.38,1176160408710078976
7.38,0.08,4062422923194675072
10.14,-0.51,4418778631775639552
1.68,-0.03,4063689015137350528
8.99,-0.46,4418865561913701504
5.61,-0.01,4330239358439968128
5.32,0.0,4331345295337061248
9.33,-0.34,4330501729400963456
7.54,0.11,4331361753652169472
3.28,0.08,1248366952213825408
4.2,-0.23,4330292165059556096
6.09,-0.35,4330221663174657408
6.58,0.07,4067037676572521216
7.99,-0.25,4418795021370846080
11.36,-0.43,4418802339995120768
6.56,-0.18,4061954088967571584
9.6,-0.22,4331410235242700160
6.09,-0.79,1176196379061227904
10.36,-0.17,4330244374961780992
6.38,-0.49,4327202198086363008
11.27,-0.38,4330222522168114560
11.47,-0.29,4330293578107144064
3.15,0.29,4330524990943939840
8.2,-0.35,4331345982531775104
8.41,0.26,4330311376451486976
5.7,0.28,4050350942714064384
8.33,-0.32,4419131162691176320
6.37,0.0,4331363815236078848
8.32,-0.11,4327220340028300800
9.78,-0.35,4327225150391588864
8.31,-0.22,4050416088810659584
11.0,-0.12,4062444020070099584
11.23,0.01,4330509181168234240
3.42,-0.37,4330245096516287616
9.11,-0.61,4330508532629194240
8.04,-1.81,4327226112464055296
8.52,-0.29,4331365670661933824
5.19,-0.93,3957514296830096128
11.07,-0.5,4419993828347441280
3.51,0.36,4419905867416460032
4.88,0.11,4331418344140966144
11.41,-0.87,4330505337173762432
8.65,-0.14,4327243292333314944
8.8,0.17,1158261630720267776
7.2,-0.15,4330575946435981312
6.8,0.12,4327244494924182912
4.09,-0.13,1245067798855479040
5.05,-0.11,4418874937826738560
7.79,0.07,4062150622261689216
8.84,-0.49,4331367251209926912
4.54,0.09,4330528182103603456
10.36,-0.52,4330321615654228608
5.96,0.02,4330246951942231168
9.47,-0.55,4418857139482266496
10.35,-0.31,4330265643640363776
7.13,-0.27,4330266296475385600
8.61,-0.5,1176268843748739584
1.64,-0.13,4331353335515835904
8.31,-0.38,4331373229804321024
5.93,-0.13,1248088775772214400
6.02,-0.54,4331419100055221248
10.2,-0.56,4330602884470878720
8.49,-0.1,4327228620724955648
4.64,0.36,4062709895731353472
11.09,-0.03,4330529560789315712
8.53,-0.31,4419930919961418240
7.83,-0.41,4419925177589421696
10.5,-0.57,4330533924476102528
10.45,-0.74,4330529900090477696
7.73,-0.02,4419912090824769920
6.14,0.07,4327246315990304512
10.57,-0.52,4419983627800088192
10.43,-0.1,1176204217375891968
7.12,-0.56,1176182600806142208
7.98,-0.46,4331444010865576192
6.63,-0.56,4330320413063387264
9.35,-0.24,4330319347911478272
6.68,-0.3,4330548591788140928
11.31,-0.62,4330553333431169152
11.45,-0.38,4330342055401293440
9.03,-0.03,1158267776817701504
6.58,-0.44,4420653848856530048
2.56,-0.01,4327247965257705472
4.99,0.08,4330530346767075200
7.1,0.23,4421483980136779008
10.24,-0.63,4330260798916885376
9.91,-0.47,4330623706472431488
9.96,-0.28,4330324192634337664
9.41,-0.44,4330273993056468864
5.51,0.1,4331379036600138368
11.55,-0.61,4420306643700399104
1.28,-0.19,4330530591581769472
6.34,-0.55,4330278494182249856
8.94,-0.42,4330273099703252736
11.46,-0.53,4420565127716151680
11.1,-0.34,4050529093593111040
8.62,-0.14,4330273889977245952
6.13,0.25,4062508616381264768
4.26,-1.9,4330278558603152512
5.01,-0.8,1158177071404178048
6.29,-0.07,4331376249165374208
1.41,0.06,4110577340598479488
9.53,-0.46,4421409483928093952
9.85,-0.68,4331450401776964736
6.86,0.32,4331393570769522560
10.26,-0.36,4330330308667778560
2.43,-0.05,1245075357998239360
11.47,-0.59,4330606938920336768
8.86,-0.31,4331396972383663488
8.28,0.13,4330542132157332352
7.69,0.23,4330624531106247424
7.23,-0.52,4327249099129051264
8.33,-0.33,4330274886409640960
7.53,0.11,4062526036770464768
11.36,-0.41,4331445380958961024
8.88,-0.52,1156585253444991744
7.18,-0.49,4330275917201809152
8.39,-0.52,4330628997872249216
8.04,-0.29,4330624634185615360
5.58,0.06,4110365860755799424
7.69,-0.49,4420374332385015680
10.64,-0.36,1248146633275970176
6.57,0.32,4331399991744579072
3.43,0.13,4330275298726516480
2.78,0.13,4330349481401853184
10.24,0.01,4331398724730635264
1.23,-0.01,4068161652336554496
9.61,-0.32,4420356053004177152
8.19,-0.5,4327249958122525056
7.73,-0.38,4420374534247421440
11.46,-0.59,4330280865004186240
8.77,0.13,4330557392178801152
10.29,-0.37,4420360622849390976
11.48,-0.75,4331404561589779072
6.85,0.21,4062720826484611968
5.64,-0.03,1173186676433618176
4.18,0.02,4050476905512599168
8.07,0.34,4420375157018740864
4.83,-0.78,4420584884565710976
10.37,-0.46,4330610203095437824
6.57,-0.34,4115015175686464256
8.45,-0.25,4330350443474517888
4.05,0.24,4062720998282968960
7.85,-0.06,4062800467992777216
4.5,0.37,4062732951116723072
6.55,-0.12,4050488652187443072
4.64,0.11,4062733982141318016
9.02,-0.11,4330627898360771840
10.06,-0.37,4331401817107103360
3.32,0.14,4110645549066497792
6.38,-0.73,4330539387674603648
8.45,0.11,4421693368381164800
4.89,-0.34,4330352401980052608
11.35,-0.12,4050552359528863744
6.92,-0.49,4421429721813987328
11.18,-0.07,4327331077166566400
3.97,0.17,4066909415977543168
8.64,-0.17,4420574684019358848
8.98,0.24,4330440878306678656
11.56,-0.78,4421488172024854400
9.62,-0.15,4330357109264247040
10.9,-0.13,4050571154253470976
9.4,-1.18,4330440225471643776
10.43,-0.29,4330374387912934272
10.24,-0.39,4330627417324370560
8.32,-0.98,4331453734671810944
8.88,-0.25,4062789885199458816
4.76,-0.17,1245075976473241600
9.41,-0.24,4062739170225385600
11.82,-0.71,4050541634899550464
6.02,-0.1,4327351216270582272
7.51,-0.37,4421716904801969408
8.82,-0.21,4331455212140568064
9.51,-0.08,4331406043355104896
9.15,-0.35,4062738276872189568
3.94,-0.02,4327332760793745920
9.92,0.08,4063097233062737152
9.8,-0.34,4331454250068039936
3.68,0.09,4063092289596572928
9.8,0.22,4050766077136735360
6.61,0.06,4420575233775174656
9.97,-0.76,4330445104554551680
8.59,-0.47,4421705222490922112
11.36,-0.67,4330425794381430400
4.02,0.09,4063576173447394816
7.66,-0.4,4330359926763203968
11.51,-0.48,4421506275311264896
8.83,0.09,4050752019578407424
9.31,0.05,4421436185740739328
9.61,-0.42,1159754836230200576
10.28,-0.29,4330708884263968640
6.3,0.4,4330446650742778880
10.71,-0.23,4420667524032524544
4.14,-0.05,4330377690747640192
8.66,-0.56,4420382063326147584
11.25,-0.41,4330710189934064640
8.59,-0.24,4331500223398579584
8.41,-0.26,4330372261908893568
2.27,0.06,4111413038158414080
3.88,0.2,4330654527157728640
9.3,0.08,4111413862789136128
9.18,-0.17,4330373430140028032
6.21,-0.06,4330360923195178240
8.04,-0.11,4331566984370601088
10.22,-0.6,1245072918456570240
7.21,-0.06,4330429402153987072
11.9,-0.3,4063163581792276736
4.03,0.22,4330365252522238976
5.63,-0.05,4330653668164228352
10.0,-0.02,4331553412273936128
10.7,-0.29,4330729225229261952
11.23,-0.28,4331554305627137024
7.69,-0.25,4330659165722458880
8.6,0.37,4330637312929158784
2.23,-0.07,4111413656630966528
7.72,0.04,1159760947968048896
9.61,-0.57,1156608789865846272
10.38,-0.14,4421424499133755136
9.11,0.06,4421706214627940864
3.09,0.18,4068241233888330624
6.78,0.07,4330725338280628224
7.27,0.25,4050833456552759680
6.4,-0.78,4421719511846687616
11.3,-0.68,4421491912940627456
3.08,0.16,4331498745929811584
6.05,-0.6,1160043453736817536
11.44,-0.71,4330437064375679616
8.87,0.0,4327354824043188992
6.59,0.13,4330665213036414976
7.31,-1.07,4330362469383829632
8.36,0.22,4330435930504269312
8.6,0.15,4050837128653306496
7.2,-0.24,4421707765111562496
8.84,-0.57,4330644047437422080
4.5,-0.34,4331551208953130880
6.4,-0.14,4330436342821420800
7.34,0.25,4117417058835465856
4.92,0.07,4063187019435224192
6.48,-0.19,4420621718205791744
8.01,-0.27,4330434315596545152
6.7,-0.07,4063107025588627840
10.05,-0.04,4421463192495156352
11.16,-0.48,4327343171795369984
8.03,-0.4,4330385215530667008
7.54,0.21,4330385387329356672
5.12,-0.34,4330736097176925568
7.88,0.31,4327366884311687680
8.82,-0.34,4062934269213882880
2.13,-1.68,4331562822543623296
8.28,0.2,4330644627256212480
7.87,-0.25,4330363775053884928
11.38,-0.57,4330645834143825280
3.23,-0.06,4331509015194417024
5.26,0.36,4062917978302369152
6.46,-0.06,4327384304699063808
11.11,-0.52,4331562895561491328
11.09,-0.14,4330433868920210048
8.11,-0.22,4330438576204159872
8.85,-0.42,4330663391970231808
5.9,0.11,4063175440199385088
9.45,0.08,4063187942765069696
6.41,0.18,4063176500971436928
6.72,0.04,4331489778038002048
4.5,-0.49,1245089892167287552
5.3,-0.29,4331576124060805888
5.76,-0.39,4327383342626383744
9.41,-0.13,4062919322719002240
6.05,0.22,4062919322719033344
8.01,-0.43,4330406071891851136
6.47,-0.6,4330388685864973952
8.14,0.23,4050651281195309568
7.18,-0.13,4330479429933190400
8.45,-0.05,4327380761349142528
9.67,-0.13,4062924270524787712
5.31,0.08,4062919661962373504
6.52,0.27,4063127508343796096
9.25,0.07,4062924472293382784
4.08,0.39,4062924545402987264
10.51,-0.17,1160040430079842176
11.1,-0.27,4330738880315511552
8.73,0.0,4117488153496825856
8.46,0.21,4330721185050356992
5.05,0.26,4050600772359992704
7.76,0.07,4330669954680617728
6.49,0.22,4063149636025181440
3.18,0.13,4330475547284733952
8.76,-0.22,4330738708517065472
5.62,-1.3,4331565365164257536
4.42,-0.06,4330670122182077440
1.79,0.0,4063966774952310656
6.4,-0.81,4330412531523214464
1.88,0.21,4063195020871512192
9.49,0.37,4116333524486707072
4.56,-0.02,4330673420716959104
1.87,0.07,4063196979375577600
10.19,-0.02,4330687783087591680
7.87,-0.47,4331517639488761216
8.06,-0.47,4330411569450691584
9.7,-0.04,4327382861587674624
9.59,-0.41,4330692116711562880
6.59,-0.43,1159999202689556608
7.03,0.27,4330481835115323264
10.41,-0.3,4420677350917723008
3.91,0.3,4063214438515685632
7.21,-0.27,4331514207811993216
8.72,-0.19,4330762451096266368
8.61,-0.39,4330478364781729664
6.19,-0.49,4331514517049632896
1.65,0.2,4063149532945855360
8.18,-0.11,4330482762828263040
10.11,0.21,4115950138529787264
7.64,-0.12,4330761798261222016
9.49,-0.1,4327393375669867520
11.19,-0.28,4420398895302606848
9.76,-0.25,4330413321797418112
6.79,-0.03,4330746886134662272
2.35,0.18,4330742522448159744
3.38,0.03,4331516230740572928
9.27,-0.21,4331531181522815104
11.11,-0.29,4330672497301254272
7.81,0.14,4330470908718871040
9.62,-0.48,4330397516317398016
7.78,-0.44,4330694487533891456
10.19,-0.51,4330413940272365824
9.8,-0.31,4330472145669456384
11.33,-0.4,4330471149237096064
8.53,-0.28,4331516819152111872
10.25,-0.51,4421753527987082240
6.23,-0.35,4330699263537505536
2.88,0.16,4330489737855467904
6.29,0.17,4066956725027871104
8.12,-0.2,1159719338324896256
10.7,-0.48,4050900011330221312
6.12,-0.29,4115975740871734912
7.02,0.15,4330415692619023232
11.51,-0.75,4420699031912600320
6.52,0.27,4115157017024579328
9.09,-0.2,4331522144912846976
8.73,-0.57,4330766849142964352
11.2,-0.28,4330748462384712704
10.29,-0.44,4330421224536930944
8.67,-0.03,4331597598897263232
3.59,0.31,4050685602210529024
10.43,-0.3,4330469225091442304
2.07,0.21,4063207875803522816
8.23,0.19,4063211066869743488
8.23,0.08,4330486542399886208
3.47,0.1,4330749905493723648
8.55,-0.19,4063208253760704896
7.21,-0.5,4330491215324033920
1.55,-0.07,4064313675190400512
10.11,-0.07,6736960841542184832
9.09,-0.49,4421549401078888320
10.04,-0.63,4330792717728377984
11.25,-0.7,1159797133068168320
11.1,-0.62,4063157156472879744
7.78,-0.35,4330849930989513472
5.3,-0.23,4063209490712234496
11.04,-0.37,4420710813006979584
3.9,0.12,4330681327754195456
6.7,-0.38,4331055814541396352
4.06,-0.11,4067337637084818176
5.29,-0.51,4330775748314219264
4.78,0.13,4050687045319063168
10.98,-0.78,4421555242237018880
5.37,0.12,4063230102176606080
1.83,-0.59,4420781151687222144
5.44,0.31,6737169851833669760
9.52,0.36,4063046075781264256
9.08,-0.51,4331543379230257536
8.82,0.35,4421624820707706240
9.62,-0.31,6737167687170422784
8.81,0.2,4063307205422174592
2.81,0.17,4067241876496506880
6.95,-0.14,4115985048020687360
9.42,0.28,6737168546163903744
6.66,-0.52,4420512733411132544
6.35,0.2,4331126423804487680
5.56,-0.66,4331127969992277376
4.36,-0.06,1447162502806921472
9.64,-0.45,4331057979204910464
9.44,-0.3,4330864671318856960
9.77,-0.57,4331081103309054080
11.57,-0.38,6737248879231818240
3.56,0.25,4115990618639388032
9.35,0.1,4331923913331923712
9.06,-0.44,4330865186713382656
2.43,0.3,4050966428672309760
11.16,-0.06,1248128152032428800
8.28,0.0,6737058212719420544
3.42,-0.15,6737047698639127680
5.54,0.41,4331076980140358400
6.79,-0.29,4331972321907123968
9.79,0.15,4331150436963729536
2.4,-0.08,4330857627570893056
10.58,-0.07,4063306449508712960
4.13,-0.07,6737263134196012672
7.9,-0.19,1248397532381039488
6.23,-0.69,4331147245805681152
8.8,-0.5,1159817199155415040
9.82,0.1,4331059834630815360
8.02,-0.23,4330872161740290816
2.82,-0.08,4050912926233157120
10.67,-0.28,4331081515625896960
6.34,-0.72,4331150544340613632
9.35,-0.29,4420800633658982528
11.31,0.07,6737263546513090688
8.63,-0.33,4330806775158064512
10.67,-0.2,4047401395335272576
6.33,-0.18,4331070073832894592
5.19,0.1,4121171586165010816
8.03,-0.38,4421558025376342272
11.43,-0.6,4331064434539485184
11.57,-0.38,4050964259685079424
1.3,0.2,4116516558814600064
10.09,0.12,6737266948127309952
9.64,0.35,6737048557632584704
9.19,-0.31,4420797266404611840
9.01,-0.42,6737044881137471360
4.55,0.23,4062994776670743424
8.07,-0.35,4331065160390240640
12.3,-0.63,4047405351052603392
9.62,-0.11,6737315812008568832
2.38,-0.03,4116722343654676992
2.2,-1.84,4420784450222167424
10.39,-0.02,4047418540845008768
3.65,0.28,4068134576864648448
5.63,0.14,4052467017198358400
10.15,0.02,4121172685677279744
4.94,0.12,6737253620876304000
6.14,-0.5,4331070864106839808
3.92,0.07,4421560052600978816
3.63,0.38,4067689961845118208
8.85,0.19,4047364149379640832
9.63,0.06,4047361228795144576
4.56,0.22,4063318200541038464
9.99,-0.36,6737269357636320512
6.9,-0.06,4331910719191842944
4.97,0.25,4067424743343117312
3.0,-0.23,4331931266315521024
5.13,0.14,4047419880874860288
7.53,-0.17,4330873639209014016
11.03,0.13,6737259152793704960
10.08,-0.14,6737006776187627904
11.96,0.04,6737270938184075776
6.44,-0.54,4331067153255056896
11.35,-0.5,6737067146251034112
9.0,-0.14,4421559159247772288
3.64,0.12,4331141782607129856
3.7,0.07,4047359029771542272
4.79,-0.12,6737012793464847616
6.6,-0.63,4330897175629794560
10.02,0.11,4052468018002196864
7.35,-0.24,4331090208639719808
5.44,0.19,4064498942920686080
8.52,-0.12,4421840526845050880
11.3,-0.09,4048133227802443264
8.15,0.0,6737011968831044736
6.16,-0.49,4331142194924017792
11.78,-0.42,4047362607533399040
10.78,-0.35,6737074671034368512
10.22,-0.06,4064499900664666112
5.25,-0.34,6737029075656772352
9.57,0.34,4047366352746279680
6.3,-0.07,4420787095922028416
3.96,-1.55,4331142229283755520
11.96,-0.14,6737086971820071936
9.31,-0.21,4331160611743978496
5.04,0.2,4064355624115961216
10.29,-0.13,4420722190376214272
5.0,-0.03,4331912677696915456
10.99,-0.34,1446896420992661888
7.23,-1.35,4048141607177677440
8.87,0.17,4063291782273654656
10.09,-0.44,6737327975352352640
11.98,-0.71,4047427508730088192
6.93,-0.37,4420809154874099840
9.55,-0.63,6737077454173141248
5.5,0.23,4068464292906992640
4.71,0.34,6737329001817777408
11.16,-0.03,4134590541426712192
2.89,-0.09,4331183456672289024
4.05,-0.09,6737274885226536448
4.71,-0.23,4331935320764467584
8.61,0.15,4331936385918128768
6.62,-0.12,4116750033241355648
12.2,-0.68,4048186480995194624
7.49,-0.42,4331162810766982144
2.94,-0.06,4121135263567562624
4.02,0.2,4064517149252749824
11.47,-0.81,4331180265514240128
7.91,-0.51,4331109037776242048
3.29,0.04,4134398947208044800
1.62,0.09,4116546589232591616
6.85,0.07,4421631688355053952
9.23,0.12,6737077076215420032
11.17,-0.45,4134399020255837568
1.09,0.0,4067381140831291520
2.48,0.16,4064517222309958272
9.95,-0.04,4121136603597689984
4.02,-0.24,4068743435790150528
12.18,-0.84,6737284712112518912
8.71,0.37,4052490794138656128
6.34,0.15,1446913257264418176
8.7,0.19,4134657607318088832
7.28,-0.18,6737341714920600320
9.67,-0.8,4420746066099215104
6.18,0.29,6737341921079030272
9.53,-0.32,6737083230931268352
9.78,-0.05,4051182615823216640
10.19,-0.05,4048158752683072128
10.95,0.0,6737330170049073792
4.64,0.21,4331111065001318400
9.48,-0.02,4421656324287460224
10.54,0.05,4064506536423779456
10.63,-0.48,6737094324805115136
3.34,0.18,4064502718162639744
7.36,-0.03,4331167758569351680
4.04,0.2,4047377446591303168
7.4,0.08,6737279180196788096
6.52,-0.77,4134399844889584256
12.21,-0.47,6737083260968324992
4.04,0.3,4063346684758422912
6.22,0.06,4420763761364470656
11.83,-0.06,6737346078603061120
7.89,0.0,4048188203340258560
4.41,0.02,4063346238237276160
11.38,-0.68,4134658431952055808
7.44,0.15,4052496910171571456
12.23,-0.51,6737094393523553536
7.16,0.06,4121138562102648448
10.32,-0.15,4134592980968333440
8.1,-0.04,4052492722664230400
8.17,-0.46,4134400768272764160
11.26,-0.35,4134389468248967680
7.89,-0.4,4421590873287089792
1.46,-0.06,4116768213915584896
7.01,-0.18,6737286331353602176
10.18,0.02,4134607068461145472
12.05,-0.56,6737032820868251904
10.28,-0.36,6760285705092068608
9.78,-0.45,1248393477931912448
10.83,0.23,6737347663482879488
6.67,0.18,4068741374204990464
5.8,0.07,6737302441740091008
5.28,-0.09,6737344772932900736
5.33,0.27,4063300161672816768
11.61,0.24,6761035851222270208
11.88,-0.26,6737095840955299200
9.2,-0.68,4420742252168257024
6.62,-0.63,4421936905911157376
10.5,-0.23,6761036744575516288
9.26,-0.21,6761099313662356480
5.61,-0.76,4421677837784206080
2.47,0.23,4064114762350401664
11.2,-0.62,6737288049334765312
10.73,-0.01,6737084674040268288
10.51,-0.37,4134610779313240064
11.5,0.14,4047375492437364480
9.66,0.2,4052482964493142016
5.94,0.31,4064526430723055104
3.87,-0.37,4134595145632060288
9.07,0.07,6737354462383533696
4.22,0.05,4047375762971203712
3.57,0.07,4420833859526025216
11.51,-0.37,4047454412405219200
10.45,-0.07,4134389846206067968
5.84,0.11,4134677368488756352
7.86,0.18,4048166380544488192
11.92,-0.37,6737097524582667520
5.68,0.04,4047380504608920832
2.79,-0.01,6737098276177140864
9.44,-0.17,6761050174910624896
8.69,0.23,4134659497102732544
7.31,-0.36,4134406648103416832
5.35,0.31,4134386238433260672
3.41,0.21,4051240172811894016
3.09,0.08,4051236045215259264
12.51,-0.47,4047443520369543424
8.69,-0.07,4047444349359403648
10.19,0.14,4064578103645862272
12.63,-0.35,4047396619326609792
5.83,0.02,6737368652951240960
9.27,-0.11,4134666545171289216
12.63,-0.63,6737349518908913280
9.7,0.19,6760228706603931008
5.79,-0.25,6737101613391602176
9.69,0.32,4134616959747788544
10.32,-0.63,4121233605491883904
7.75,-0.45,4420766548798481920
3.49,-0.28,4420831935380636032
10.4,-0.39,6737353465952085248
4.96,0.22,4051178531430869760
9.95,-0.22,6737353332840583296
8.75,-0.36,4067457419441970176
12.09,-0.6,6737372226364084096
10.21,-0.06,6737356317810486912
8.78,0.1,4048213492110402816
1.6,0.19,4052522924886410240
9.1,-0.27,4048211705403944320
11.87,-0.43,6760289007946375680
11.72,-0.02,6737368378078728576
11.23,-0.66,4134407988148084096
12.11,-0.21,4048478680590899584
9.71,-0.1,4052522924886480256
11.94,-0.05,4047200768816600448
7.59,-0.65,4121029435570306048
8.07,0.37,4420749192835403136
11.01,-0.8,4047448128930719232
6.43,0.1,4134404169886861696
8.0,-0.06,4134602842213593728
9.93,-0.24,4047474379758837248
10.54,0.06,4047224275215263488
9.54,-0.38,4121238622013903488
10.13,0.13,4047449400241213056
9.74,-0.33,4047397723189756672
12.35,-0.2,6761044338077611136
7.79,-0.29,1248204396291782656
5.48,0.13,4064127033137628672
7.96,0.41,4067544383941982336
8.6,0.09,4064460082047097600
10.64,-0.29,6737307703105786752
